filename	event_labels
_1Wpd4sweuQ_20_30	Speech,Cat
_1YNzBgwdQ8_30_40	Speech,Motorcycle
_1h9umA8agI_160_170	Speech,Car
_1hnunrX__k_210_220	Frying_(food)
_1iMd7ulDn4_10_20	Fire_alarm
_1kL1fADrO0_60_70	Clapping,Singing
_1mwnUJvtNU_130_140	Banjo
_1qHLCz2fjs_30_40	Speech,Car
_1rW7E-cZKY_0_10	Cheering
_1w5lVWIp7U_30_40	Banjo
_1wFFfKCr4o_0_10	Speech,Dog
_1wVemNuyDQ_10_20	Speech,Singing
_1yXbQumg9M_390_400	Speech,Cello
_2040gJih70_20_30	Speech,Car
_23ujDlLuiM_150_160	Violin_fiddle,Cello
_25OnffNr9k_250_260	Cheering
_29QUHB5Xzw_70_80	Chicken_rooster
_2B2UwpZow8_10_20	Speech,Cat
_2J9JiL8YDQ_200_210	Cheering
_2KRnyRFSAk_24_34	Speech,Baby_cry_infant_cry
_2VjQE_j_fY_30_40	Speech,Dog
_2Ye10XNY54_120_130	Cello
_2sZBEMSi9U_510_520	Speech,Singing
_2tlJ88gjmQ_280_290	Speech,Singing
_2yu-2jJd2Q_0_10	Cello
_33mD0WaVNo_490_500	Chicken_rooster
_36Xw2CdEdA_0_10	Cat
_39DJQO7gOQ_210_220	Speech,Car
_39Ec9DZ2UE_180_190	Speech,Dog
_3GnNMrDuCs_150_160	Cello
_3NPED3iJy4_50_60	Speech,Motorcycle
_3VwmvYT3Yk_170_180	Speech,Cat
_3Y2u_h639o_260_270	Motorcycle
_3a2kc3ENoc_30_40	Accordion
_3b0C2UE_Ew_20_30	Speech,Chicken_rooster
_3kmVTZOBcg_30_40	Cello
_3rnHpvqfog_530_540	Speech,Singing
_4-Cjx80-DU_10_20	Chicken_rooster
_4-XIcAoUgU_30_40	Violin_fiddle,Cello
_40n67bocac_30_40	Speech,Helicopter
_42I5sYkrto_0_10	Lawn_mower
_4Aph0_ZWzA_370_380	Cello
_4Hd3e3q9cE_10_20	Chicken_rooster
_4HqGQLNrwY_50_60	Speech,Cheering
_4MLCUaULE8_100_110	Helicopter
_4MM5qkkebM_30_40	Cello
_4OQZM-tGYs_28_38	Speech,Car
_4R3qHn1n50_200_210	Speech,Lawn_mower
_4T9LguxEUI_80_90	Cat
_4WpUgUblKY_80_90	Speech,Helicopter
_4X4lkvDitA_0_10	Speech,Dog
_4Y1o9Vuqck_50_60	Acoustic_guitar,Speech
_4_F5C0Liz0_60_70	Speech,Car
_4a8kWWGCxY_2_12	Speech,Baby_cry_infant_cry
_4at8KU8kuM_100_110	Speech,Car
_4mSFFxd0Xc_30_40	Speech,Lawn_mower
_4txnbRhvAE_60_70	Blender
_4wDEhhisc8_70_80	Chicken_rooster
_4yC9DzzhRo_30_40	Speech,Dog
_4yWux93Eis_240_250	Blender
_540cGuw2H0_70_80	Baby_laughter
_55rKna0Sy0_150_160	Cello
_58rbWGX3SI_30_40	Speech,Dog
_5AdBz3OM3I_30_40	Speech,Cat
_5C4AkpetbA_50_60	Acoustic_guitar,Singing
_5DBK7W3Gho_70_80	Acoustic_guitar,Singing
_5DSfZnQZPw_3_13	Speech,Cat
_5IExpNjXmk_30_40	Speech,Dog
_5RPa3J7Vt0_120_130	Helicopter
_5Sv541tbps_30_40	Frying_(food)
_5UkKNw21-E_30_40	Cello
_5XLWwghlR0_170_180	Speech,Basketball_bounce
_5bY6iN_ITQ_160_170	Speech,Motorcycle
_5dGX6kVAII_130_140	Cheering
_5j4oHuGy-o_130_140	Cello
_5jKyx_KMRE_40_50	Speech,Cat
_5mhfWlTvBA_20_30	Banjo
_5n9bckN6zI_30_40	Accordion
_5oSBTElLlk_70_80	Speech,Motorcycle
_5qIXTUSNEw_130_140	Banjo
_5r9zl-6btA_19_29	Speech,Car
_5sy2pkc1ks_60_70	Chicken_rooster
_5tegWTmPoM_160_170	Speech,Car
_5wdyhlqBnM_0_10	Speech,Dog
_614nAQOcl0_140_150	Violin_fiddle,Cello
_65TH0Inj60_70_80	Speech,Chicken_rooster
_6HgZH_wHKo_50_60	Speech,Car
_6JP07-EPEI_10_20	Telephone_bell_ringing
_6JedJqgyJM_80_90	Speech,Car
_6Jrp6HzTlo_260_270	Speech,Car
_6MQP6iYahk_120_130	Vacuum_cleaner
_6NUaIAjSVg_20_30	Motorcycle
_6UyA6asXTs_20_30	Speech,Dog
_6VjGnHYwhY_30_40	Frying_(food)
_6Z5ehmtnes_30_40	Cheering
_6d1SdvjijE_30_40	Speech,Violin_fiddle
_6djOjZIfX8_230_240	Motorcycle
_6gcST2Eyp4_160_170	Speech,Cheering
_6hDpWJsCPg_150_160	Cello
_6hJI6kk1R8_520_530	Motorcycle
_6nf_7jfS-M_0_10	Speech,Basketball_bounce
_6tHqTDB-1g_30_40	Chicken_rooster
_6uZ1HyHSQY_110_120	Chainsaw
_6xbRDLFOEk_30_40	Chainsaw
_78XA7hR4IY_230_240	Speech,Car
_79tS67JuDo_0_10	Speech,Dog
_7Fy5Ai-TsI_10_20	Speech,Car
_7LzamvUuJA_20_30	Speech,Lawn_mower
_7MAohLc5OM_270_280	Helicopter
_7NIgU4wpsg_60_70	Speech,Helicopter
_7PZbvSK4q0_30_40	Helicopter
_7Q8ET_SbwA_410_420	Speech,Helicopter
_7bXzqyHQHI_210_220	Speech,Car
_7nWVUd5ZPo_30_40	Chicken_rooster
_7ncqWjLD_k_12_22	Speech,Car
_7o1JkWyg4Q_270_280	Speech,Basketball_bounce
_7vDBPxqmCU_270_280	Motorcycle
_7z7n0p3txQ_190_200	Speech,Frying_(food)
_80R6hbEtv4_230_240	Frying_(food)
_83cgwm_HPE_60_70	Cello
_84TSgSkr44_13_23	Baby_cry_infant_cry
_8DVd3NKuTA_30_40	Baby_laughter
_8Jmu0du1_4_300_310	Speech,Singing
_8RrN9ap07o_80_90	Speech,Car
_8Zi1ViGjx8_0_10	Speech,Motorcycle
_8bkO93fkGs_250_260	Cheering
_8cmKdu7YGc_70_80	Speech,Dog
_8kyaqkdBe0_50_60	Frying_(food)
_8miKtUW-Ow_27_37	Motorcycle,Car
_8pbStt9tBo_20_30	Banjo
_8r9LZ3l5KQ_50_60	Violin_fiddle,Cello
_8rm9cSEjnM_18_28	Baby_cry_infant_cry
_8v4ErbDL-k_30_40	Accordion
_90ASNB755c_80_90	Cheering
_93tunUWpT4_30_40	Speech,Car
_954W_4YrmA_4_14	Speech,Cat
_95B775_yVY_30_40	Cheering
_9IyqbNkaoU_320_330	Chainsaw
_9NT1KOYPkM_18_28	Baby_cry_infant_cry
_9O_zzNoEIY_310_320	Speech,Helicopter
_9Ovbxz1aIU_10_20	Motorcycle
_9QDKOJ0zXI_220_230	Speech,Singing
_9Yfyri9d68_270_280	Speech,Car
_9aLKx62mNY_190_200	Speech,Chicken_rooster
_9frrPyJgeY_150_160	Speech,Frying_(food)
_9iQ4VvYbyc_0_10	Speech,Car
_9mgOkzm-xg_120_130	Speech,Frying_(food)
_9wtiQNGcPk_0_10	Speech,Dog
_9zdilrmhl8_0_10	Motorcycle
_A56xCa4UAo_120_130	Banjo
_A8HzWbQKEA_0_6	Speech,Car
_A9geRj4Ev8_30_40	Chicken_rooster
_ABqhxuLg1E_250_260	Frying_(food)
_ADSNR928Y4_180_190	Chicken_rooster
_ALsmNGwuck_270_280	Speech,Car
_AN3_yAh4fI_10_20	Banjo
_AN9GghhF6o_30_40	Violin_fiddle,Cello
_AO7YZRZNOc_30_40	Violin_fiddle,Cello
_AQ2zXfje18_120_130	Acoustic_guitar,Singing
_AQsaN7qLNA_30_40	Motorcycle
_ARiJveROM0_400_410	Speech,Motorcycle,Car
_ATT57Dm2RE_90_100	Banjo,Violin_fiddle
_AWLuFBcPeQ_40_50	Chainsaw
_AWYEzFXapw_160_170	Accordion
_AZNNxLQt1o_10_20	Speech,Dog
_AZyenW_jJs_10_20	Speech,Car
_AaulZHlOOA_0_10	Speech,Motorcycle
_AhlUVm-wpM_21_31	Chicken_rooster
_AkVsnCBNC8_30_40	Speech,Car
_AwN3kIY7xY_10_20	Speech,Cat
_Ax_VR0wvRA_30_40	Cello
_AzNA2BvLEQ_350_360	Violin_fiddle,Cello
_B-SmsreaA0_30_40	Speech,Telephone_bell_ringing
_B0jhcXdPHI_30_40	Speech,Car
_B14rv0oZEk_0_10	Motorcycle
_B5lHcJ0aBg_70_80	Speech,Cat
_BDYvfZdu2Y_30_40	Speech,Car
_BG-PS5os7k_0_10	Chicken_rooster
_BGfnVBOnQ0_10_20	Speech,Dog
_BISLinpG88_14_24	Baby_cry_infant_cry
_BJOJCmPHxk_0_10	Cello
_BK4SkVO21Y_30_40	Speech,Dog
_BKiB28C8T0_26_36	Accordion
_BLT0h3VCgg_0_10	Accordion
_BNNR_9KSWM_120_130	Speech,Chicken_rooster
_BZ9y-CuCOM_270_280	Speech,Baby_cry_infant_cry
_BbGamvvrNM_30_40	Speech,Motorcycle
_Bg-7eyKGf4_30_40	Speech,Telephone_bell_ringing
_BhKLN_ZWDs_30_40	Speech,Baby_cry_infant_cry
_BiKHHoNO1U_30_40	Speech,Car
_BqHlY-sCoM_0_10	Speech,Car
_BrxN_OmsT8_0_10	Motorcycle
_BsCgHa2M0g_10_20	Speech,Basketball_bounce
_Bt-Z1TDcV8_30_40	Speech,Motorcycle
_BvdasWzTaI_20_30	Speech,Car
_Bvw1_HOUxE_40_50	Speech,Cat
_C57sjPzvok_130_140	Helicopter
_C8-sjchE6I_80_90	Speech,Car
_CAakKtIb48_23_33	Chainsaw
_CI6jNCi0wo_50_60	Singing,Clapping
_CJq8fCneVg_0_10	Chicken_rooster
_CNMj9Iqe_A_20_30	Chicken_rooster
_CQCKKqULdI_0_10	Speech,Car
_CQiU9a4OS8_160_170	Lawn_mower
_CQnj74Ity8_590_600	Helicopter
_CS5MYwg0Y0_30_40	Motorcycle
_CZmWmEhIxs_0_10	Speech,Car
_CdcJY1hCfQ_80_90	Chicken_rooster
_ClvIDir36g_130_140	Speech,Car
_Co6p7khKYM_20_30	Speech,Motorcycle
_CpeiLPlu6w_270_280	Speech,Car
_CsJi2pYmmw_10_20	Chicken_rooster
_CuhRUlnRNs_180_190	Speech,Car
_CvjGj9s6ow_180_190	Helicopter
_CxsBTzclyA_20_30	Motorcycle
_D-0WTSsc5w_20_30	Speech,Cat
_D-L_sEaKME_40_50	Motorcycle
_D4kTqhXfew_26_36	Speech,Baby_laughter
_D4zlMF3SkU_430_440	Cheering
_D9qZWduBWM_70_80	Speech,Blender
_DEV3V4AsRk_30_40	Speech,Basketball_bounce
_DJW4TXPGUg_170_180	Cheering
_DNLfvecpJw_30_40	Speech,Chicken_rooster
_DNmQNwgbgU_0_10	Chicken_rooster
_DVFR1X872U_0_8	Speech,Car
_DfvEc2IY6Q_30_40	Speech,Baby_laughter
_DgNXoicZIU_570_580	Accordion
_Di5uzNHl4s_10_20	Chicken_rooster
_DiW1BBtrOA_30_40	Speech,Car
_DkbUoJgMKA_30_40	Speech,Singing
_DkdN717Pj8_10_20	Cat
_Dn6QcMnEDg_240_250	Motorcycle
_DnpRbSmLCk_20_30	Lawn_mower
_Dok9159hXY_340_350	Cello
_Dpltw5z5fw_250_260	Cello
_DpwOPxx8L0_290_300	Basketball_bounce
_DqU-j0H8B0_0_10	Speech,Car
_DsCPdn2JY0_23_33	Speech,Car
_E-sBPSmRD8_160_170	Speech,Clapping
_E8GR1OcEN4_0_10	Speech,Cheering
_EDQM7sbkfE_30_40	Speech,Car
_EEJq-rAUH8_30_40	Speech,Frying_(food)
_EPAU-k7DFo_140_150	Speech,Clapping
_EPRlv7ZZZE_130_140	Speech,Car
_EPqDlpX-ew_30_40	Speech,Dog
_EY_xk1qFaM_18_28	Speech,Car
_EbZM2kYvJw_190_200	Motorcycle
_Ek8qxkXKfk_130_140	Chicken_rooster
_EuPGQ-4r4s_40_50	Speech,Dog
_Ey9knC5X3g_0_10	Speech,Clapping
_F-9G9kM_Xg_16_26	Speech,Baby_cry_infant_cry
_F-_F7y5VhI_70_80	Speech,Helicopter
_F4ki47rWQQ_270_280	Speech,Car
_F5CA-PYBBw_40_50	Speech,Dog
_FCK30HI7i0_30_40	Speech,Car
_FDYBz5qako_70_80	Cheering
_FI-5HJ_B2E_160_170	Violin_fiddle,Cello
_FLIaXkNo8o_30_40	Speech,Cat
_FNhNBAIEMg_70_80	Speech,Motorcycle
_FP8fgLEQ5g_30_40	Chicken_rooster
_FS6sWKzUeI_230_240	Chicken_rooster
_FXTu9iBlrM_340_350	Frying_(food)
_FZUDGLhcvc_160_170	Speech,Dog
_FaJ4leVjFk_30_40	Speech,Telephone_bell_ringing
_FdNfNVZUsQ_440_450	Acoustic_guitar,Speech
_FgATqVGNhA_10_20	Cello
_FgMAIrF86U_150_160	Vacuum_cleaner
_Fj1enJwUSM_40_50	Accordion
_FlMUNocWqA_100_110	Basketball_bounce
_FqoVZuJn_I_0_10	Speech,Telephone_bell_ringing
_Fr2XqIg5hQ_30_40	Speech,Motorcycle
_FzapKn9AdI_20_30	Speech,Cheering
_Fzo8kw5WdY_0_10	Speech,Motorcycle
_G-CFRXFrWk_30_40	Cat
_G-sPEQ7LqY_230_240	Speech,Banjo
_GGs6vjd9yY_130_140	Speech,Singing
_GHSwN2qjYw_80_90	Accordion
_GI7meqlYZk_30_40	Speech,Cat
_GJRz-o4sJY_120_130	Cheering
_GPBeWefUqM_20_30	Chicken_rooster
_GUuoW3JPD4_150_160	Acoustic_guitar,Singing
_GYjtbahtrA_100_110	Chicken_rooster
_GZbS_EvrOY_30_40	Cat
_Ga8iWiyP4g_40_50	Speech,Dog
_GaTMcHvz1I_30_40	Speech,Car
_GbpS9uVajI_40_50	Speech,Cheering
_Gdg8WSNxWE_40_50	Speech,Car
_GhUokwh9bw_30_40	Baby_cry_infant_cry
_Gi4DbCIpqE_470_480	Speech,Singing
_GoNfZPvOx0_290_300	Accordion
_GoOZUYlr2k_60_70	Cheering
_Gp09yIB-bQ_19_29	Chicken_rooster
_GsCR2etBPw_0_10	Speech,Dog
_GxIGp9j7Fc_70_80	Accordion
_H2ZZZH1vWw_140_150	Speech,Car
_H4zbRKvWH8_10_20	Cat
_H6IbuUDLog_6_16	Cat
_H9wvS6AUAI_20_30	Speech,Chicken_rooster
_HBw06wXZww_29_39	Motorcycle
_HEzeeRT5_0_40_50	Basketball_bounce,Speech
_HKi8VBYsVY_30_40	Cheering
_HSNOLsfWDk_500_510	Speech,Car
_HTweZB-y2o_10_20	Lawn_mower
_HU_Dxqo-RA_180_190	Speech,Telephone_bell_ringing
_HXVbTZiJiE_50_60	Motorcycle,Car
_H_fTRSIIOs_160_170	Banjo
_Hc6YVlEmUU_30_40	Speech,Car
_HgCREDFNas_70_80	Motorcycle
_Hh4iW0muec_240_250	Acoustic_guitar,Banjo
_Ho-qekWlY4_250_260	Speech,Motorcycle
_HqNY02UzCg_30_40	Acoustic_guitar,Speech
_Hqk5kQC6Jg_290_300	Frying_(food)
_Hy1qLguDbs_120_130	Speech,Cat
_I7ANd_lFQw_90_100	Cheering
_IBY4OAJNGQ_20_30	Motorcycle
_ILzLTjWZBE_0_10	Accordion
_IObZrZ-3Og_110_120	Speech,Car
_ITnRifrPoU_20_30	Motorcycle
_IhgyslUDkA_210_220	Speech,Car
_IiLljyUJuA_110_120	Violin_fiddle,Cello
_IiVQe9pmls_120_130	Banjo
_Ip0odlI-hg_70_80	Cheering
_J0vEijpYnc_150_160	Speech,Basketball_bounce
_J6hhK0R_84_240_250	Motorcycle
_JGDbmPK2Es_390_400	Speech,Car
_JIDVC8DjlE_80_90	Violin_fiddle,Cello
_JJUf56OwDQ_60_70	Chicken_rooster
_JN_GH8X7LY_110_120	Cello
_JWzYBVOeSU_10_20	Speech,Car
_JcbEaQDb_M_70_80	Acoustic_guitar,Singing
_JjGf3QBvAo_30_40	Cello
_Jlo22GeiNY_200_210	Speech,Car
_JrrOLdqPHs_0_10	Speech,Basketball_bounce
_Jx3xy10SZA_30_40	Baby_cry_infant_cry
_JxwIalgoZo_120_130	Speech,Car
_Jy6dLwTofc_150_160	Violin_fiddle,Singing
_JzLo662yWU_0_10	Speech,Basketball_bounce
_K-rV64u7Co_40_50	Helicopter
_K1XNxEIraA_220_230	Fire_alarm
_K7WCtaY9d8_30_40	Speech,Baby_cry_infant_cry
_KDWydekVkA_30_40	Speech,Car
_KK6Tdjldbw_26_36	Speech,Car
_KQ6iefKOcg_260_270	Speech,Basketball_bounce
_KQAC-8FGRs_30_40	Speech,Car
_KRuP36W9BM_30_40	Cello
_KY7_ktouQY_120_130	Lawn_mower
_KYFnY6nAfk_390_400	Speech,Car
_KYlw04n67Q_110_120	Chicken_rooster
_KbYpMKLpcM_30_40	Accordion
_KiXtzADAFQ_10_20	Cat
_KjXHQSKzqs_240_250	Speech,Basketball_bounce
_KmOzXS5eFA_100_110	Cat
_KnDU6T36jM_30_40	Chicken_rooster
_KnEtixeYUE_10_20	Speech,Basketball_bounce
_KtOZjJzU5M_30_40	Speech,Cat
_Kvm5SpIG0g_30_40	Cello
_KzgmA_BSB8_210_220	Blender
_L8t1xqe6vE_30_40	Motorcycle
_L9rjPnCarY_30_40	Speech,Violin_fiddle
_LFvnDCilV4_30_40	Vacuum_cleaner
_LGqOaUf-iA_10_20	Speech,Dog
_LIoPzAZ_NI_230_240	Chicken_rooster
_LIxHzEU96k_60_70	Chicken_rooster
_LLe5s1fjs0_10_20	Speech,Vacuum_cleaner
_LOYnGkihIY_150_160	Speech,Basketball_bounce
_LQyS-o-kEc_40_50	Accordion
_LUq3bbz3g0_90_100	Motorcycle
_LWmt0eoCss_30_40	Lawn_mower
_LY8EpSdPrk_60_70	Speech,Clapping
_LnjSJy1XZ0_80_90	Speech,Helicopter
_LqbcdqkOzo_10_20	Lawn_mower
_Ltx6_O-OhQ_30_40	Speech,Violin_fiddle
_Lwu-ZCmonw_190_200	Speech,Frying_(food)
_M4UGWpjjhs_0_9	Chicken_rooster
_M6zwxl2NNI_190_200	Chainsaw
_M86i25A4U4_70_80	Chainsaw
_MAvsw4Wdzo_70_80	Cello
_MBqwwdwqL4_50_60	Speech,Cheering
_MHcfnXOgZ4_28_38	Speech,Baby_cry_infant_cry
_MLcWmxLzHk_0_10	Cat
_MP9J878bfU_0_10	Motorcycle
_MUT1QNstj4_160_170	Frying_(food)
_MUbOhx5V4I_190_200	Speech,Singing
_MXc2cdzVIc_70_80	Helicopter
_MZN-wd30Aw_440_450	Speech,Basketball_bounce
_MdwGoJiOZ0_60_70	Accordion
_MhE1o6YiDQ_0_10	Speech,Dog
_MnW1-VUHZM_350_360	Speech,Fire_alarm
_Mr8cY3PV5U_10_20	Speech,Singing
_MrIse1YVdg_70_80	Speech,Cat
_Mtz-xjDbuo_90_100	Speech,Dog
_N-XK5F4pD0_10_20	Blender
_N2ivE-O5r8_30_40	Chicken_rooster
_NNqJ6TDqV8_150_160	Speech,Helicopter
_NSTP3NS8Q0_370_380	Speech,Clapping
_NT0fUY0ynA_10_20	Speech,Car
_NUdDndH7kw_140_150	Accordion
_NYQstUS1FU_30_40	Speech,Car
_NgVUWxZh7c_0_10	Cat
_NmIyTpmTgE_70_80	Banjo,Singing
_Nw3rlb8p5k_180_190	Cheering
_NxHV6nZla0_70_80	Speech,Chainsaw
_O1M7d6dxz8_70_80	Motorcycle
_O9ZdSLA0as_70_80	Motorcycle
_OAJxRaGH1s_140_150	Violin_fiddle,Cello
_OAMFw_QzOQ_300_310	Cello
_OPz2PPdfok_170_180	Motorcycle
_OQo8osiMgw_30_40	Speech,Baby_cry_infant_cry
_ORCaxW4QtA_30_40	Speech,Helicopter
_ORoXOQP8BM_30_40	Speech,Car
_OSe1pyOqQ4_110_120	Clapping
_OUEil3p0rQ_20_30	Speech,Dog
_OV7Va91uvo_470_480	Helicopter
_OaLaLJh1Nc_130_140	Speech,Car
_Obsa7dMOI8_3_13	Telephone_bell_ringing
_OkgXUO3tn8_90_100	Speech,Car
_P6T8OiNFfk_30_40	Chicken_rooster
_P6bUfEgTso_0_10	Speech,Cheering
_PAOEjtec8U_20_30	Speech,Car
_PAfF-ZM1lo_22_32	Speech,Chicken_rooster
_PDbLZudjH8_200_210	Motorcycle
_PH1uXVtYkg_80_90	Chicken_rooster
_PJlvs5i7mk_160_170	Cello
_PMT5hMj0Ck_30_40	Motorcycle
_PT_SXYPGrk_0_10	Helicopter
_PWDDokX9Q8_250_260	Acoustic_guitar,Speech
_PabU0a34wU_30_40	Helicopter
_PbBdhr9kTQ_50_60	Speech,Car
_PjBTtIUlpg_20_30	Motorcycle
_Pmv8Q5rcJw_180_190	Speech,Cheering
_Pn7Zvx0scw_30_40	Motorcycle
_PpJ9XGWW3Q_70_80	Speech,Car
_Puet2GQmDU_20_30	Motorcycle
_PwfkuNdqQs_80_90	Speech,Baby_cry_infant_cry
_Q1c0rSB76E_130_140	Speech,Car
_Q43GCi1kDs_80_90	Lawn_mower
_Q4XJNTbHVM_130_140	Banjo,Singing
_Q7OkOgSwlQ_130_140	Motorcycle,Car
_Q8NiV3gJrg_20_30	Helicopter
_QAVPT1Xcdc_170_180	Acoustic_guitar,Singing
_QBgP0QUL8Y_10_20	Speech,Baby_laughter
_QBtyYCYoO8_30_40	Speech,Car
_QOH5k3tfKY_120_130	Speech,Basketball_bounce
_QRTAcUT1oA_30_40	Helicopter
_QRwNQLmBgU_10_20	Helicopter
_QWTQcdmovU_60_70	Baby_laughter
_QWUjFwo8IM_20_30	Cello
_QWbJGrZts0_320_330	Acoustic_guitar,Speech
_QY17D4h4n0_390_400	Cello
_QYG5_dkfG4_60_70	Motorcycle
_QdInjdBSKQ_230_240	Blender
_QhZkTDw2Kw_120_130	Lawn_mower
_Ql7NAjOzas_30_40	Acoustic_guitar,Cello
_Qo6oqUP39k_30_40	Speech,Baby_cry_infant_cry
_Qozz4bnLEU_310_320	Speech,Chicken_rooster
_QqOZb1mh5s_30_40	Cello
_Qqu5pVQFCQ_200_210	Vacuum_cleaner
_QrQrAvzhZk_100_110	Speech,Dog
_QsjFGdrA0U_80_90	Speech,Basketball_bounce
_QtxOkz25Gs_100_110	Cello
_QwpsCwx_SM_120_130	Blender
_QzXB9IkJio_80_90	Speech,Helicopter
_R18UaZUROg_90_100	Cheering
_R8n_4297hc_290_300	Cello
_REwxCi6yQo_400_410	Cheering
_RKlwsyRIfo_90_100	Motorcycle
_RLsXrr0fQo_80_90	Singing,Acoustic_guitar
_RPUGQTGbQ8_40_50	Motorcycle
_RSS5-XpW8Q_0_10	Speech,Cheering
_RTDg4bMpIk_30_40	Cat
_RU72BoTz5Q_90_100	Cat
_RXyNJdJF-4_220_230	Cheering
_ReiAgEvN78_50_60	Lawn_mower
_Ro6M30zpUQ_180_190	Speech,Singing
_RoLi4QhiF0_0_10	Speech,Car
_RoYkpZknkI_60_70	Motorcycle
_Rog1gui2os_360_370	Speech,Chicken_rooster
_RruZieF5OE_150_160	Vacuum_cleaner
_Rs_6IbjKWU_440_450	Speech,Car
_RtmKwKdqUc_80_90	Speech,Motorcycle
_Ru-j2NACRo_70_80	Speech,Car
_S5aP3ZFoXM_50_60	Helicopter
_S7f3xPnLUs_10_20	Speech,Car
_S8BW1Ml5uQ_140_150	Accordion
_SBhoXYP2F4_20_30	Speech,Car
_SC-5mlUyBM_130_140	Speech,Helicopter
_SDmvgQWnp8_120_130	Chainsaw
_SEV5Q4ASr8_290_300	Speech,Singing
_SHrBNEes38_20_30	Speech,Dog
_SOXMnwQvXM_100_110	Motorcycle
_SaxOh1uXDU_170_180	Blender
_ShImACDr54_60_70	Speech,Singing
_ShbEf9v6zs_30_40	Motorcycle
_Sk4OJi4sC0_140_150	Cheering
_SwvPTwLY0M_80_90	Blender
_SyJrZFWWb0_370_380	Violin_fiddle,Cello
_T289GRzTt4_20_30	Speech,Motorcycle
_T4kkhA7Cxo_40_50	Speech,Car
_TA17rO80V4_20_30	Acoustic_guitar,Speech,Singing
_TDVAw2RpCA_0_7	Baby_cry_infant_cry
_TIEAW0XZ7Y_410_420	Speech,Motorcycle
_TPIk8mCT1U_300_310	Motorcycle,Car
_TkJhqT_IIM_0_10	Motorcycle
_TnPh91PXI8_200_210	Frying_(food)
_TsqA_VfSvM_30_40	Acoustic_guitar,Speech
_TuNivFLCJo_50_60	Chicken_rooster
_TvHhmDJAcM_490_500	Speech,Singing
_TvL1HB5dJk_0_10	Speech,Basketball_bounce
_U-f_Cx-Nac_40_50	Speech,Dog
_U98SiSMLdc_30_40	Cello
_UAmp-NJwko_130_140	Speech,Car
_UEsakxn3Lk_80_90	Speech,Dog
_UFJk2rk0ho_200_210	Cello
_UHIYWBmPA0_20_30	Speech,Basketball_bounce
_UIglbaqWVI_0_10	Cat
_UJ_hw_WDGk_50_60	Vacuum_cleaner
_UJuZGms74M_70_80	Chainsaw
_UOMd0HdFFo_30_40	Motorcycle
_USW8N5yPxs_160_170	Banjo
_UY5BjZ_15I_80_90	Speech,Dog
_U_E9-XZVm0_0_9	Speech,Car
_Uc5__XST5U_10_20	Speech,Singing
_UhXwQFmhdw_50_60	Cello
_UitzwuHERY_20_30	Motorcycle
_UlvyCyWK3Q_100_110	Speech,Singing
_Ur4zhm2gFY_11_21	Telephone_bell_ringing
_V-v6eb84Zo_310_320	Cello
_V2jenSzcFk_230_240	Motorcycle
_V6n7VmC40I_80_90	Speech,Cheering
_VClrQyTS3M_20_30	Speech,Singing
_VEFAiv1Ja8_40_50	Cello
_VG3WboQAQ8_10_20	Speech,Motorcycle
_VLJrcJ_4R4_330_340	Speech,Car
_VLO8sN1oaI_0_10	Cheering
_VLmOn4qST8_90_100	Vacuum_cleaner
_VN0Es38Zvw_10_20	Speech,Car
_VPL-RTPwpg_10_20	Speech,Singing
_VPgCQ42HiI_270_280	Speech,Car
_VPwYu-fqHc_120_130	Speech,Vacuum_cleaner
_VU2kxYzgJk_30_40	Speech,Helicopter
_VYlVUrKYEc_70_80	Speech,Car
_V_EWQBAji0_430_440	Frying_(food)
_VfdWBcifIE_20_30	Motorcycle
_Vl1q5HxmCQ_20_30	Lawn_mower
_VlbVx1F_NY_14_24	Speech,Car
_VpYhyM2e0g_20_30	Speech,Cat
_VqLByIoVlo_60_70	Speech,Singing
_VyS31XeCmM_80_90	Cheering,Singing
_Vzv4IFJBjw_30_40	Cat
_W-X_-UccLI_90_100	Banjo,Singing
_W-yaSbLz7s_80_90	Acoustic_guitar,Singing
_W0aefzqhIk_180_190	Speech,Dog
_W1M1thu_nw_60_70	Baby_laughter
_W3jvFVzJiw_50_60	Vacuum_cleaner
_W4CiXkuV9o_450_460	Speech,Singing
_WE1_w1rObc_270_280	Speech,Chicken_rooster
_WJFzZwYgoQ_0_10	Chicken_rooster
_WLSxaduG4Q_30_40	Speech,Cat
_WLs8O0rVSk_10_20	Helicopter
_WOb1egpTDQ_30_40	Speech,Car
_WR4WH6usX4_190_200	Speech,Car
_Wdo9HQe4W8_20_30	Motorcycle
_Wo86cgAgo0_230_240	Speech,Car
_WovH9KGc0I_100_110	Speech,Basketball_bounce
_WrLGxdngLU_30_40	Speech,Car
_Ws0b9yp40Y_20_30	Speech,Car
_WxkOwfoq1E_20_30	Speech,Car
_X0yaGw-GS0_270_280	Helicopter
_X3DFNdIkTs_200_210	Speech,Motorcycle
_X7AYMe5SrE_150_160	Speech,Car
_X7YcYP1SFE_250_260	Accordion
_X8RfB_bUv0_20_30	Speech,Car
_XA60UyzwOQ_60_70	Chicken_rooster
_XDb9Jp0OqA_30_40	Chainsaw
_XDmZhbQMmE_80_90	Motorcycle
_XEpXJeDp6E_30_40	Speech,Chicken_rooster
_XGhGwHrZbw_390_400	Acoustic_guitar,Speech
_XH7YMkz9jo_230_240	Cheering
_XHv7gW0D-8_60_70	Speech,Helicopter
